ID,ORIGINURI,UUIDHISTORY,OCCUPATIONGROUPCODE,CODE,DEFINITION,SCOPENOTE,REGULATEDPROFESSIONNOTE,OCCUPATIONTYPE,ISLOCALIZED,PREFERREDLABEL,ALTLABELS,DESCRIPTION,CONFIDENCE,SECTOR,SUBSECTOR,SECTORID,SUBSECTORID
687671c0ebd2bf665349dcb7,http://data.europa.eu/esco/occupation/c94f3565-d987-431f-a46b-6f4e018e0bd7,"9de1c10a-0449-4884-8cd4-d713a587f88e
ede6afcf-356a-4fe4-88da-a7c01071cb29
012755c8-c4c1-4f5a-9ed1-97a767528231
28f0218c-65ce-4b16-bec4-5ee68d38bde6
bece3d64-7150-43ec-b03f-33d9effb1f8e",1213,1213.4,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,True,programme manager,"programme director
projects portfolio manager
program director
program manager
program management coordinator
programme management coordinator
programme manager
Awards Program Manager
Programme Advisor
Programme Officer
Program Specialist
Program Implementation Officer
Programme Manager","Programme managers coordinate and oversee several projects working simultaneously. They ensure workability and compatibility among projects ensuring that overall, each one of the projects under the management of project managers, turn out profitable and leveraging one to the other.",exact,Service,Other services,b5ab236c-527f-4277-b21b-6cb432afe3e3,262f28b9-a154-4fa2-85e3-ab14a3f8bfc0
687671c0ebd2bf665349dcbc,http://data.europa.eu/esco/occupation/2cf2b905-3308-4b5d-8e8d-633fc7a3f3ce,"307dbacb-8754-4a9f-ade3-8d245fdf18f3
7a5e24b4-6c1e-4f78-9403-3b9380591f14
d09130eb-3665-41d9-996f-8e84d3a31628
a45b3200-e8ca-4633-bc6a-c2f329c43f6f
82c3da96-f375-4906-a572-cf861b18d72b",1213,1213.8,,Does not include corporate responsibility managers and enterprise development workers.,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,True,sustainability manager,"sustainability analyst
sustainability coordinator
sustainability specialist
sustainability manager
Carbon Management Specialist
Sustainability Specialist
Sustainable Development Officer","Sustainability managers are responsible for ensuring the sustainability of business processes. They provide assistance in the design and implementation of plans and measures to ensure that the manufacturing processes and products comply with given environmental regulations and social responsibility standards and they monitor and report on the implementation of sustainability strategies within the company supply chain and business process. They analyse issues linked to manufacturing processes, use of materials, waste reduction, energy efficiency and products traceability to improve environmental and social impacts and integrate sustainability aspects into the company culture.",high_confidence,Service,Other services,b5ab236c-527f-4277-b21b-6cb432afe3e3,262f28b9-a154-4fa2-85e3-ab14a3f8bfc0
687671c0ebd2bf665349dcc0,http://data.europa.eu/esco/occupation/1313aeea-63a9-4b4d-82d1-dbe00ff9ed10,"a530e18b-8b82-4424-875f-a786264b51ac
0b2aad5c-9b24-469e-9fbb-929e5f8a9a9c
bae2a510-0360-42fb-a74f-e02c1505eddf
56aeb399-d318-4f33-952f-a5ba94b65638
4bed13a0-03e1-484b-a353-21c711f6fa3b",1219,1219.2,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,True,corporate social responsibility manager,"corporate social responsibility manager
corporate sustainability reporting manager
sustainability reporting manager
sustainable services manager
sustainability project manager
corporate responsibility director
corporate responsibility manager
chief sustainability officer
corporate sustainability director
Corporate Social Responsibility Officer
Corporate Social Responsibility Manager","Corporate social responsibility managers monitor the practices of organisations and companies with regard to ethics and impact on the larger community. They advise on social responsibility and sustainability matters depending on the company's needs. Corporate social responsibility managers promote actions that are environmentally conscious, philanthropic or related to human rights.",exact,Service,Other services,b5ab236c-527f-4277-b21b-6cb432afe3e3,262f28b9-a154-4fa2-85e3-ab14a3f8bfc0
687671c0ebd2bf665349dcc1,http://data.europa.eu/esco/occupation/8b26eec6-7497-4218-8364-9b5983b04ae7,"46586ae8-8070-48cc-ac4c-e0a114c0e39e
23d8ae78-8ae4-4e23-b6eb-b0fb89a9c9e8
89e4d859-08d5-490f-a1ef-a5a0db062ea3
bc2c3bd7-d37c-4241-a7a8-a87fce1d306a
985e6942-c0ea-4048-87ae-b3a32487a36c",1219,1219.3,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,True,defence administration officer,"defence administration manager
administration manager of defence
administration officer of defence
civil servant
defense administration officer
defence administration officer
Clearance Officer
Internal Control Officer
Equipment Administration Officer
Reconciliation Officer
Share Administration Officer
defence industry
Professional Officers Programme","Defence administration officers perform managerial duties and administrative tasks in defense institutions, such as maintenance of records, management of staff, and handling of accounts.",high_confidence,Service,Other services,b5ab236c-527f-4277-b21b-6cb432afe3e3,262f28b9-a154-4fa2-85e3-ab14a3f8bfc0
687671c0ebd2bf665349dcc9,http://data.europa.eu/esco/occupation/bea99fea-0383-4c63-b944-70d4799de2c5,"285f8dad-ffd7-4fe7-a199-a3ed073193bf
86465c5a-94ab-4cf4-8b54-61651e02e3e7
71b6ee46-dc51-48d2-b7ad-22ab457bc90e
d7f05380-b233-41af-814b-c639fc6a90c5
1a0ee5d8-4f3a-49eb-aa76-6a2795c00f74",1219,1219.6,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,True,project manager,"project leader
projects manager
project manager
project coordinator
project expediter
project director
special project manager
senior project manager
Project Advisor
Application Project Manager
Project Manager
Business Development Project Manager
Project Coordinator
Project Consultant
ERP Project Manager
Mining Project Manager
Project Management Specialist
Project Supervisor
Projects Coordinator
Health Project Manager
Research Project Coordinator
IT Project Manager
Project Assistant
Research Project Manager
Project Facilitator
Education Project Manager
Software Project Manager
Studio Manager
Project Administration
Project Development
Project Document
Project Management
Project Management Support
Project Personnel
Project Planning Personal
Projects Preparation","Project managers oversee the project on a daily basis and are responsible for delivering high-quality results within the identified objectives and constraints, ensuring the effective use of the allocated resources. They are responsible for risk and issue management, project communication and stakeholder management. Project managers perform the activities of planning, organising, securing, monitoring and managing the resources and work necessary to deliver specific project goals and objectives in an effective and efficient way.",exact,Service,Other services,b5ab236c-527f-4277-b21b-6cb432afe3e3,262f28b9-a154-4fa2-85e3-ab14a3f8bfc0
687671c0ebd2bf665349dcd2,http://data.europa.eu/esco/occupation/7a031723-2b2c-4fdd-8ed5-30d67088b8b8,"b4a78a5a-01a7-4a8e-843a-e8f4dd73fdaf
bddf1c2c-b5ef-4abc-98cd-88e39720aaad
c6267636-4796-48ac-b53c-5f12f63225cd
42f99048-cddd-484e-9fe4-0043ca04cd91
26f3cb9c-08ac-4afb-863c-3c4eeb1a8f67",1221,1221.3.2.1.2,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,True,licensing manager,"trainee international licensing manager
senior licensing manager
assistant licensing manager
graduate international licensing manager
graduate brand licensing manager
trainee licensing manager
graduate licensing and brand manager
senior international licensing manager
assistant licensing and brand manager
senior brand licensing manager
licensing manager
trainee brand licensing manager
trainee licensing and brand manager
graduate licensing manager
assistant international licensing manager
assistant brand licensing manager
senior licensing and brand manager
Licensing Chief
Healthcare Licensing Manager
Spectrum Licensing Specialist
Licensing Categories
mining license operations administration
registration and licensing system","Licensing managers oversee licenses and rights of a company regarding use of its products or intellectual property. They ensure that third parties comply with specified agreements and contracts, and negotiate with and maintain relationships between both parties.",high_confidence,Service,Other services,b5ab236c-527f-4277-b21b-6cb432afe3e3,262f28b9-a154-4fa2-85e3-ab14a3f8bfc0
687671c0ebd2bf665349dcfb,http://data.europa.eu/esco/occupation/c6bd511a-d966-4df9-a48e-4f800354f268,"31d54f09-db64-4b58-807c-9e07375cd8de
b6754a2c-035c-4925-933f-91c9d74127c1
e4cd6eb6-f6bf-4f87-a421-869047784bfb
240b0df9-8934-4432-a426-b33c538ca1b3
ea36dad4-4aa6-4c09-b1c3-269645fd6bfa",1321,1321.2.3,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,True,operations manager,"operations general manager
operations supervisor
operations administrator
business operations manager
operations manager
division operations manager
operations director
Operations Coordinator
Operations Manager
Operations Supervisor
Business Operations Specialist
Chief Operations Manager
Operations Team Leader
Operations Director
Digital Operations Specialist
Operations Specialist
Operations Associate
Program Operations Director
Share Operations Officer
Operations Support Specialist
management systems
Planning, Monitoring, Evaluation and Operation Assistance Manager","Operations managers plan, oversee and coordinate the daily operations of production of goods and provision of services. They also formulate and implement company policies and plan the use of human resources and materials.",exact,Service,Other services,b5ab236c-527f-4277-b21b-6cb432afe3e3,262f28b9-a154-4fa2-85e3-ab14a3f8bfc0
687671c0ebd2bf665349dd5f,http://data.europa.eu/esco/occupation/9f12704c-5e6c-47b0-a866-3b92663e6a4b,"2da320d7-8b33-4e3d-9f0f-cf4804f29a2e
3b6ef792-ad6f-487d-9ab1-e4ea32962226
94d7c827-7993-4f5b-a8b3-fd53e9d4fdfc
25591662-b702-48d7-8a19-12ea4496d264
aef47469-2814-4af1-9c42-72ace8f6e474",1324,1324.8.3,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,True,resource manager,"resource specialist
resource coordinator
resource manager
resources manager
resource administrator
Resource Manager
Resource Director
Resource Mobilization Specialist
Resource Assistant
Resource Development Advisor
Resource Development Specialist
Resource Management Director
Resource Mobilization Advisor
Resource Mobilization Coordinator
Resource Mobilization Expert
Resource Mobilization Manager
Soil Resource Manager
Internet Resource Management","Resource managers manage resources for all potential and assigned projects. They liaise with the different departments to see that all various resources needs are met, in a timely manner, and communicate any resourcing issues that may impact scheduled deadlines.",exact,Service,Other services,b5ab236c-527f-4277-b21b-6cb432afe3e3,262f28b9-a154-4fa2-85e3-ab14a3f8bfc0
687671c0ebd2bf665349dd73,http://data.europa.eu/esco/occupation/5cff1eee-9027-4064-8a26-35b1877e4eb3,"81d41187-dbd1-498d-aabf-d155ac40ec23
983e5602-c543-4c5f-8f0b-b66ae01e73fb
a45deb48-b70d-45ee-b57a-c4e791047260
a91c89be-c134-40e8-a149-c6835ee97ecd
e17b4648-c1ab-40fb-91bf-02407cf7763a",1344,1344.1.1,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,True,public housing manager,"housing authority manager
housing policy manager
housing officer
public housing manager
public housing officer
estates manager
housing policy analyst
housing development executive
housing development private sector participation expert
housing development project study expert","Public housing managers develop strategies for the improvement of housing policy in a community, as well as providing social housing to those in need. They identify housing needs and issues, and supervise resource allocation. They also communicate with organisations involved in building public housing facilities, and social service organisations.",high_confidence,Service,Other services,b5ab236c-527f-4277-b21b-6cb432afe3e3,262f28b9-a154-4fa2-85e3-ab14a3f8bfc0
687671c0ebd2bf665349dd88,http://data.europa.eu/esco/occupation/3f6fc9db-18c1-45e8-819e-baf7b6cfe372,"ec568bae-df76-425e-a8c0-836c6f348275
60b2aa20-81a6-49f3-baac-3de81c10af27
07a5fe2d-4690-4bf9-ac45-c3768f972e3d
5944dece-307d-41cc-a56f-e5c42ee3f1e8
a00734f4-e5d7-411c-9396-3bb824968ab7",1349,1349.10,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,True,court administrator,"legal administrator
court administrator
court administration manager
court administrative officer
manager of court administration
License Administrator","Court administrators perform managerial tasks in a court institution, such as supervision of staff, administration, communicating with judges and reviewing procedures. They also manage the court's finances, and oversee maintenance of the facility and equipment.",low_similarity,Service,Other services,b5ab236c-527f-4277-b21b-6cb432afe3e3,262f28b9-a154-4fa2-85e3-ab14a3f8bfc0
687671c0ebd2bf665349dd89,http://data.europa.eu/esco/occupation/ef5b17a5-3ca8-4965-bd3d-61c4aca490d1,"59a723d9-2bae-4d2e-9e96-63cc8f8b7af2
df892800-08aa-4c73-be61-a3b454e168bd
0ff5594d-68ff-452a-af9d-238410370b07
15eb25be-988b-4180-acc7-3b70e867e5bd
472679c0-5a10-4e31-a5be-32d1b2c8cc5f",1349,1349.11,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,True,document management officer,"records manager
document manager
archive manager
document management specialist
lead document controller
document controller
documentation manager
document control manager
document management officer
Archive Officer
Communication and Documentation Officer
Documentation Officer
Document Administrator
Document Authentication Specialist
Document Certification Specialist
Document Custodian
Document Management Specialist
Document Keeper
Document Specialist
Document Verification Specialist
Document Clearance Officer
Document Verification Officer
HR Documentation Clerk","Document management officers ensure that the documents required for their organisation's functioning and daily operations are registered, classified and archived correctly and are made available to the different services or to the public upon request. They oversee the implementation of internal procedures and promote proper document management practices within the organisation, providing training to other employees on document management procedures. They may operate electronic records management systems (ERMS), electronic document management systems (EDMS) and archives management systems (AMS) and provide support in defining related technical requirements.",exact,Service,Other services,b5ab236c-527f-4277-b21b-6cb432afe3e3,262f28b9-a154-4fa2-85e3-ab14a3f8bfc0
